
0.0006952038021856128, 0.00013050536281749366, 8.741376806762371e-05, -0.0007329105735138699, -0.0010596596899952245, -0.000855353598939586, 0.0017348009293779504
1.2697778230756953e-20, 1.474094191366801e-20, -1.301452970589976e-18, 1.3110234923747616e-18, 2.2398689933987433e-21, 6.516425972691491e-21, 1.8729055511163407e-20
-0.03891323634845135, -0.014490652498845276, 0.008974164275630995, 0.03123586043406408, 0.0511286473295743, 0.07407114752106976, -0.11200593071304252
-0.001906046407824747, -0.006167207707852792, 0.004449344357334377, 0.006548776524746769, 0.004709959166198436, -0.004591308349762509, -0.0030435175828396185
-0.1748433934685181, 0.0878973981567078, 0.13110503556005268, 0.043707197000412076, -0.008700441205684972, -0.02856748080250675, -0.0505983152404625
0.015017344510608691, -0.0039214101529500625, -0.0106138122077906, -0.007682708664051313, -0.005222165768032199, 0.005450690060479469, 0.006972062221736213
0.011737338434544498, -0.005247857262517682, -0.004266471044865328, -7.29976769262818e-06, -0.010398511657159834, -0.006299937497819812, 0.014482738795510763
-0.00902382299384196, 0.0008003538181322272, 0.006696494790432816, 0.004433225361444029, 0.005565483948155346, -0.0010754542699836023, -0.007396280654338912
-0.00848746365666316, 0.003363656123773317, 0.006800561231685831, 0.004839019228035773, 0.0013502219153395684, -0.010313245120417187, 0.0024472502782459386
-0.000712782806875402, 0.0006071408573291632, 0.00036317807775396274, 6.258400255691717e-05, 0.0002798108638047518, -0.0009590934916894479, 0.0003591624971200868
-0.005693631427375865, 0.008840808591720161, 0.0011534993775702143, -0.003514932567595198, -0.003953524403124743, 0.0037955946044087524, -0.0006278141756032832
-0.005970828374693996, -0.005098771951416534, 7.967972432378982e-05, 0.013967894014037713, 0.005474549079453815, 0.00814733090693071, -0.016599853398635525
0.07717241192310333, -0.051725443141576365, -0.0482722088370725, -0.012421134387789974, 0.00977084717894721, 0.006403288323027531, 0.019072238941360765
-0.001282433431938441, 0.0014374876017179917, 0.0010123676262932507, -0.00040914265763211227, -0.0014496189179608622, 0.0005843578866858082, 0.00010698189283438154
0.004773424330845845, -0.0037942988481891177, -0.004386709371452172, 0.0029429730028253565, -0.0010593692927056873, 0.0011676053186142992, 0.00035637486006140053
0.0025358686719896655, -0.00032823708131206694, -0.0024383881116796114, -0.0015076469655969792, 0.0003101766177271222, 8.211348267740574e-05, 0.00134611338619444
